,Snapshot,SubhaloID,$z$
1089,94,605698,0.059
1090,94,606026,0.059
1091,94,606182,0.059
1092,94,606429,0.059
1093,94,606567,0.059
1094,94,606693,0.059
1095,94,606935,0.059
1096,94,607131,0.059
1097,94,607288,0.059
1098,94,607396,0.059
1099,94,607485,0.059
1100,94,607644,0.059
1101,94,607753,0.059
1102,94,607754,0.059
1103,94,607916,0.059
1104,94,608072,0.059
1105,94,608195,0.059
1106,94,608355,0.059
1107,94,608628,0.059
1108,94,608755,0.059
1109,94,608756,0.059
1110,94,608878,0.059
1111,94,609125,0.059
1112,94,609299,0.059
1113,94,609300,0.059
1114,94,609633,0.059
1115,94,609635,0.059
1116,94,610019,0.059
1117,94,610020,0.059
1118,94,610177,0.059
1119,94,610438,0.059
1120,94,610670,0.059
1121,94,610745,0.059
1122,94,610746,0.059
1123,94,610903,0.059
1124,94,610904,0.059
1125,94,611068,0.059
1126,94,611181,0.059
1127,94,611345,0.059
1128,94,611470,0.059
1129,94,611561,0.059
1130,94,611638,0.059
1131,94,611794,0.059
1132,94,611960,0.059
1133,94,612109,0.059
1134,94,612207,0.059
1135,94,612374,0.059
1136,94,612375,0.059
1137,94,612376,0.059
1138,94,612693,0.059
1139,94,612900,0.059
1140,94,612901,0.059
1141,94,613056,0.059
1142,94,613292,0.059
1143,94,613413,0.059
1144,94,613518,0.059
1145,94,613590,0.059
1146,94,613776,0.059
1147,94,613903,0.059
1148,94,614045,0.059
1149,94,614198,0.059
1150,94,614357,0.059
1151,94,614460,0.059
1152,94,614461,0.059
1153,94,615017,0.059
1154,94,615093,0.059
1155,94,615252,0.059
1156,94,615393,0.059
1157,94,615543,0.059
1158,94,615750,0.059
1159,94,615751,0.059
1160,94,615937,0.059
1161,94,616030,0.059
1162,94,616103,0.059
1163,94,616238,0.059
1164,94,616335,0.059
1165,94,616336,0.059
1166,94,616499,0.059
1167,94,616701,0.059
1168,94,616791,0.059
1169,94,616990,0.059
1170,94,617096,0.059
1171,94,617239,0.059
1172,94,617351,0.059
1173,94,617473,0.059
1174,94,617807,0.059
1175,94,617995,0.059
1176,94,618091,0.059
1177,94,618092,0.059
1178,94,618271,0.059
1179,94,618386,0.059
1180,94,618387,0.059
1181,94,618542,0.059
1182,94,618707,0.059
1183,94,618708,0.059
1184,94,618838,0.059
1185,94,618980,0.059
1186,94,619162,0.059
1187,94,619326,0.059
1188,94,619327,0.059
1189,94,619517,0.059
1190,94,619624,0.059
1191,94,619816,0.059
1192,94,619918,0.059
1193,94,620062,0.059
1194,94,620167,0.059
1195,94,620276,0.059
1196,94,620277,0.059
1197,94,620449,0.059
1198,94,620514,0.059
1199,94,620515,0.059
1200,94,620650,0.059
1201,94,620755,0.059
1202,94,620866,0.059
1203,94,620975,0.059
1204,94,621139,0.059
1205,94,621553,0.059
1206,94,621644,0.059
1207,94,621774,0.059
1208,94,621867,0.059
1209,94,622021,0.059
1210,94,622096,0.059
1211,94,622264,0.059
1212,94,622265,0.059
