,Snapshot,SubhaloID,$z$
2648,30,78551,2.316
2649,30,78552,2.316
2650,30,79296,2.316
2651,30,79297,2.316
2652,30,80032,2.316
2653,30,80033,2.316
2654,30,80034,2.316
2655,30,80035,2.316
2656,30,80036,2.316
2657,30,80867,2.316
2658,30,80869,2.316
2659,30,81477,2.316
2660,30,81479,2.316
2661,30,82352,2.316
2662,30,83069,2.316
2663,30,83793,2.316
2664,30,84379,2.316
2665,30,85050,2.316
2666,30,85721,2.316
2667,30,85723,2.316
2668,30,86508,2.316
2669,30,86509,2.316
2670,30,87265,2.316
2671,30,87266,2.316
2672,30,87267,2.316
2673,30,88721,2.316
2674,30,89227,2.316
2675,30,89228,2.316
2676,30,89969,2.316
2677,30,89970,2.316
2678,30,89971,2.316
2679,30,90665,2.316
2680,30,90666,2.316
2681,30,91463,2.316
2682,30,92159,2.316
2683,30,92811,2.316
2684,30,92812,2.316
2685,30,92813,2.316
2686,30,92814,2.316
2687,30,93675,2.316
2688,30,94981,2.316
2689,30,94983,2.316
2690,30,95404,2.316
2691,30,95832,2.316
2692,30,96554,2.316
2693,30,97090,2.316
2694,30,97532,2.316
2695,30,97533,2.316
2696,30,97534,2.316
2697,30,98015,2.316
2698,30,98594,2.316
2699,30,99693,2.316
2700,30,99694,2.316
2701,30,100453,2.316
2702,30,101040,2.316
2703,30,101042,2.316
2704,30,101792,2.316
2705,30,102331,2.316
2706,30,102794,2.316
2707,30,103141,2.316
2708,30,103142,2.316
2709,30,103143,2.316
2710,30,103671,2.316
2711,30,103673,2.316
2712,30,104150,2.316
2713,30,104551,2.316
2714,30,104993,2.316
2715,30,104994,2.316
2716,30,104996,2.316
2717,30,104997,2.316
2718,30,104999,2.316
2719,30,105486,2.316
2720,30,105487,2.316
2721,30,105492,2.316
2722,30,106083,2.316
2723,30,106473,2.316
2724,30,106901,2.316
2725,30,106902,2.316
2726,30,107823,2.316
2727,30,107824,2.316
2728,30,108382,2.316
2729,30,108693,2.316
2730,30,108695,2.316
2731,30,109307,2.316
2732,30,109310,2.316
2733,30,110024,2.316
2734,30,110476,2.316
2735,30,110478,2.316
2736,30,110923,2.316
2737,30,111379,2.316
2738,30,111696,2.316
2739,30,111697,2.316
2740,30,111699,2.316
2741,30,112206,2.316
2742,30,112645,2.316
2743,30,112646,2.316
2744,30,113120,2.316
2745,30,113121,2.316
2746,30,113506,2.316
2747,30,113507,2.316
2748,30,113508,2.316
2749,30,114037,2.316
2750,30,114543,2.316
2751,30,114897,2.316
2752,30,115245,2.316
2753,30,115648,2.316
2754,30,115649,2.316
2755,30,116028,2.316
2756,30,116493,2.316
2757,30,116494,2.316
2758,30,116857,2.316
2759,30,116858,2.316
2760,30,116859,2.316
2761,30,117443,2.316
2762,30,117780,2.316
2763,30,118314,2.316
2764,30,118741,2.316
2765,30,119269,2.316
2766,30,119715,2.316
2767,30,119716,2.316
2768,30,120166,2.316
2769,30,120583,2.316
2770,30,120584,2.316
2771,30,121208,2.316
2772,30,121210,2.316
2773,30,122064,2.316
2774,30,122065,2.316
2775,30,122342,2.316
2776,30,122343,2.316
2777,30,122760,2.316
2778,30,123254,2.316
2779,30,123623,2.316
2780,30,123624,2.316
2781,30,123625,2.316
